url,title,content,category
https://web.archive.org/web/20210901192026/https://www.index.hr/magazin/clanak/22godisnja-pjevacica-zeli-da-se-starijima-od-40-zabrani-ulazak-u-nocne-klubove/2301082.aspx,22godisnja-pjevacica-zeli-da-se-starijima-od-40-zabrani-ulazak-u-nocne-klubove,"22-GODIŠNJA pjevačica Tallia Storm podržala je ideju o zabrani izlaska u noćne klubove osobama starijim od 40 godina, nakon što je britanski ministar Michael Gove viđen kako se čitavu noć zabavlja u jednom techno-klubu, piše Metro.
A post shared by TALLIA STORM (@talliastorm)
Voditelji emisije Good Morning Britain u utorak su s pjevačicom raspravljali o tome treba li starijima od 40 godina zabraniti noćne klubove, a ideja se Taliji očito svidjela te je rekla da bi stariji ljudi trebali prepustiti noćnu zabavu mladima.
""Ne želim ući u klub i vidjeti tatu, njegove prijatelje ni djeda kako plešu"", rekla je i dodala da stariji imaju više mogućnosti za izlaske od mladih.
Tallia se nakon svog intervjua oglasila na Twitteru, našalivši se da će je njezina mama izbaciti iz kuće kad čuje što je izjavila.
My Mum’s about to kick me out the house for this… soz @TessaHartmann 🤭🙄 @GMB Tallia says people over 40 should be banned from nightclubs https://t.co/meN8wbBHEM via @MetroUK
I dok su neki podržali njeno mišljenje, drugi su joj proturječili.
""Diskriminacija u bilo kakvom obliku je nedopustiva. Prvo dobro pogledaj sebe"", napisao je jedan korisnik Twittera.
""Godine su samo broj. Nitko nikada ne bi trebao prestati uživati u životu"", napisala je komentatorica.
Nothing like showing your true colours. Discrimination in any shape is not acceptable. You really need to take a long hard look at yourself.",magazin
https://web.archive.org/web/20210902192949/https://www.index.hr/sport/clanak/716-tenisac-svijeta-napravio-jednu-od-najvecih-senzacija-na-grand-slamovima/2300969.aspx,716-tenisac-svijeta-napravio-jednu-od-najvecih-senzacija-na-grand-slamovima,"U PRVOM kolu US Opena dogodila se jedna od najvećih senzacija na Grand Slamovima.
Talijan Marco Cecchinato (81. tenisač svijeta) ispao je od 716. igrača svijeta, Zacharyja Svajde.
Svajda je 18-godišnji Amerikanac i debitant na US Openu. Favoriziranog Talijana pobijedio je poslije tri sata igre. Bilo je 7:6, 5:7, 6:4, 6:4 za Svajdu.
Svajda je US Open došao s pozivnicom organizatora i najlošije je rangirani tenisač koji je ostvario pobjedu na jednom Grand Slam turniru u Open eri.",sport
https://web.archive.org/web/20210901192026/https://www.index.hr/magazin/clanak/afganistanska-youtuberica-snimila-potresni-video-prije-smrti-za-nas-je-kasno/2301139.aspx,afganistanska-youtuberica-snimila-potresni-video-prije-smrti-za-nas-je-kasno,"NAJMA SADEQI, 20-godišnja afganistanska YouTuberica, koja je sa svojim prijateljima dokumentirala svakodnevni život u Kabulu, podijelila je srceparajuću oproštajnu poruku samo nekoliko dana prije nego što je ubijena u terorističkom napadu na aerodromu sa svojim bratom i rođakom, prenosi CNN.
Uživala je snimati videozapise dok kuha i sluša glazbu ili istražuje ulice glavnog grada, no četiri dana nakon što su talibani došli na vlast, u svojoj je spavaćoj sobi snimila video u kojem se u suzama oprostila od svojih pratitelja.

""Svi smo u kućama, nemamo mogućnosti izlaziti ni raditi ni studirati. Usprkos tome što govore da nemaju problem s nama ženama, mi talibanima zbog njihove prošlosti ne vjerujemo"", rekla je.
""Život u Kabulu postao je vrlo težak, posebno za one koji su nekad bili slobodni i sretni. Voljela bih da je ovo samo ružan san i da se jednog dana možemo probuditi. Ali znam da to nije moguće i da je za nas kasno"", dodala je.
Najma je priznala da se od dolaska talibana boji šetati ulicama Kabula te je zamolila pratitelje da mole za nju.

Sa svojim bratom i rođakom tog je kobnog dana otišla u zračnu luku kako bi se ukrcala na svoj spasonosni let, no, nažalost, na njega nikad nije stigla.
Poginula je u samoubilačkom napadu prošlog četvrtka, s još 170 Afganistanaca.
Studirala je novinarstvo u Kabulu i bila je na posljednjoj godini studija, a nedavno se pridružila i Afghan Insider kanalu, koji na YouTubeu broji više od 24 milijuna pregleda.
""Radila sam da zaradim dovoljno za plaćanje dnevnih troškova i školovanje"", rekla je Najma u videu.
Mnogi vlogeri u Afganistanu sada su ostali bez posla i bez ikakvih prihoda te su ugasili profile na društvenim mrežama.",magazin
https://web.archive.org/web/20210902192953/https://www.index.hr/vijesti/clanak/amerikanac-priznao-da-je-bejzbolskom-palicom-ubio-majku-baku-djeda-i-njegovateljicu/2301394.aspx,amerikanac-priznao-da-je-bejzbolskom-palicom-ubio-majku-baku-djeda-i-njegovateljicu,"MUŠKARAC iz SAD-a jučer se izjasnio krivim za četverostruko ubojstvo. Priznao je da je 2017. godine bejzbolskom palicom ubio svoju majku, baku i djeda te njegovateljicu u njihovom domu u Massachusettsu.

Orion Krause (26) iz Mainea priznao je krivnju po četiri točke optužnice za ubojstvo drugog stupnja na Višem sudu u Lowellu.
Rekao je da je bio u ""psihotičnom stanju""
8. rujna 2017. ubio je svoju majku Elizabeth Krause (60), djeda Franka Lackeyja (89), baku Elizabeth Lackey (85) i njegovateljicu Berthu Mae Parker (68).
Sve žrtve su umrle od ozljeda mozga i lubanje, piše NBC News.
Krause je na sudu kazao kako je tada bio u ""psihotičnom stanju"". Osuđen je na doživotni zatvor s mogućnošću uvjetne kazne nakon 25 godina zatvora.",vijesti
https://web.archive.org/web/20210902192949/https://www.index.hr/sport/clanak/anketa-tko-je-najjaci-nakon-najludjeg-prijelaznog-roka-u-povijesti/2301314.aspx,anketa-tko-je-najjaci-nakon-najludjeg-prijelaznog-roka-u-povijesti,"DA SU SAMO Cristiano Ronaldo i Lionel Messi ovog ljeta promijenili klubove, ovaj prijelazni rok bi spadao među najbolje u povijesti, ali nakon što smo svjedočili i najskupljem britanskom transferu, velikim promjenama u Barceloni, odlascima kapetana Real Madrida i najboljeg igrača Intera, nedvojbeno je ovo najbolji i najluđi prijelazni rok svih vremena.
Ovog ljeta nije oboren rekord za najskuplji transfer u povijesti, nisu srušeni ni oni rekordni iznosi koje su klubovi Premiershipa zajedno znali potrošiti na nove igrače, ali imena nogometaša koji su mijenjali sredine, količina promjena u najvećim klubovima, kao i oni transferi koji su propali učinili su ovo ljeto nezaboravnim.
U posljednjim trenucima prijelaznog roka Antoine Griezmann se iz Barcelone vratio u Atletico Madrid, odakle je Saul Niguez prešao u Chelsea, a Barcelona je uspjela dovesti Luuka de Jonga iz Seville. No, nisu to bili jedini transferi koje je svijet iščekivao 31. kolovoza. Najviše se pratilo hoće li Real Madrid uspjeti dovesti Kyliana Mbappea. Na kraju je francuska zvijezda ostala u PSG-u, koji je odbio 220 milijuna eura, po cijenu da mladi nogometaš narednog ljeta ode bez odštete.
Pokušaj Manchester Cityja da dovede Harryja Kanea iz Tottenhama samo je još jedan detalj koji je priču o transferima učinio još zanimljivijom, ali sjajni napadač ostao je u svom klubu, iako su Građani nudili oko 150 milijuna eura.
Kad je već sve završilo, nakon dva mjeseca totalnog ludila na nogometnom tržištu, vrijeme je za procjenu tko u ovom trenutku ima najbolju momčad. Ne biramo nužno tko je odradio najbolji prijelazni rok, već najjače sastave i rostere, a za konačnu listu odabrali smo 11 klubova. 
Mi ćemo ih poredati abecednim redom, a vi svojim glasovima odredite tko trenutno ima najbolju momčad na svijetu.
Atletico Madrid
Diego Simeone je nastavio s ulaganjima u momčad. Od važnih igrača ostao je samo bez Saula Nigueza, koji je otišao na posudbu u Chelsea jer nije želio igrati van pozicije centralnog veznog u Atletico Madridu.

Argentinski stručnjak vjerojatno neće ni osjetiti njegov odlazak jer je doveo veznjake Rodriga de Paula iz Atalante i Matheusa Cunhu iz Herthe za ukupno 65 milijuna eura, a sjajan prijelazni rok kompletirao je dovođenjem Griezmanna na posudbu iz Barcelone.
Tako je aktualni prvak Španjolske doveo tri odlična igrača, a ostao bez jednog i sasvim je očekivano da u ovoj sezoni bude još jači.
Simeone je sezonu otvorio igrajući u sustavu 3-5-2, ali bit će vrlo interesantno pratiti hoće li mijenjati formaciju jer će u rasporedu s dva napadača vjerojatno na klupi stalno imati jednu od tri velike zvijezde, a to su Luis Suarez, Joao Felix i Griezmann.
Za Atletico je vrlo važno da, pored nevjerojatne startne postave, ima veliku širinu kadra, zbog čega u ovoj sezoni mora imati najveće moguće ciljeve. Pored postave koju smo predstavili na grafici, Simeoneu na klupi sjede Suarez, Šime Vrsaljko, Geoffrey Kondogbia, Thomas Lemar, Angel Correa, Cunha...
Barcelona
Barcelona je doživjela velik udarac odlaskom Messija, ali svejedno se činilo da će opet biti spremna boriti se za titulu u La Ligi. Ipak, odlaskom i Griezmanna, stvari izgledaju znatno lošije.

Možda odlasci takvih veličina ne bi bili toliki problem da Ronald Koeman nema probleme s ozljedama, ali on trenutno ne može računati na Ansua Fatija, Ousmanea Dembelea i Sergija Aguera. Dok se Fatijev povratak očekuje tijekom narednog tjedna, izostanci preostale dvojice igrača mogli bi potrajati do sredine listopada.
Budući da je sezonu otvorio igrajući u sustavu 4-3-3, Koeman će skoro mjesec dana, pored sjajnog Memphisa Depaya, u napadu igrati s Martinom Braithwaiteom i Luukom de Jongom, što ne izgleda obećavajuće.
Barcelona na ostalim pozicijama nema problema s ozljedama i vrhunski je pokrivena. Vezni red, koji čine Sergio Busquets, Frenkie de Jong i Pedri, spada među najbolje na svijetu, a njihove zamjene su također odlične: Riqui Puig, Sergi Roberto, Coutinho... Upravo ovaj dio katalonske momčadi svima daje do znanja da se ova ekipa ne smije otpisati ni u vrijeme svoje najveće financijske krize u povijesti.
Bayern
Bayern je i ovog ljeta uradio ono što radi godinama - kupovao je igrače kod najvećeg rivala. Iz RB Leipziga, koji je prošle sezone bio drugi u Njemačkoj, doveo je najboljeg stopera Dayota Upamecana i kapetana Marcela Sabitzera. 

Osim njih, Bayern je RB Leipzigu uzeo i trenera Juliana Nagelsmanna te tako potpuno poljuljao taj klub.
Njemački gigant je u suštini doveo dva igrača kako bi nadoknadio odlaske Davida Alabe i Javija Martineza, koji su bez odštete napustili klub. 
Nagelsmann je poznat kao trener koji voli mijenjati formacije tijekom sezone, a s ovom momčadi može igrati kako poželi. Mladi njemački trener je na početku sezone veliku minutažu dao i hrvatskom desnom beku Josipu Stanišiću, što mu još više pomaže u namjeri da Joshuu Kimmicha češće koristi u veznom redu i time dodatno poveća svoje opcije pri sastavljanju momčadi.
Na grafici Bayerna, koju smo objavili, nedostaju imena poput Leroya Sanea, Kingsleyja Comana, Corentina Tolissa, Jamala Musiale, Benjamina Pavarda... To dovoljno govori o snazi njemačkog prvaka.
Chelsea
Chelsea je prošle sezone pod vodstvom Thomasa Tuchela na sjajan način došao do titule u Ligi prvaka. Na tom putu izbacio je Atletico Madrid i Real Madrid, dok je u finalu srušio Manchester City.

Sad je njemački stručnjak zadržao sve važne igrače i njima dodao Romelua Lukakua (115 milijuna eura) i Saula Nigueza (posudba). Možda upravo ovaj podatak najbolje govori o kvaliteti Chelseaja u ovom trenutku.
Londonski klub je još želio dovesti stopera Seville Julesa Koundea, ali nije uspio u tome. No, svejedno ima jedan od najjačih rostera na svijetu jer rijetke su momčadi koje imaju takvu širinu kadra.
Samo na dvije pozicije u centralnom dijelu veznog reda Tuchel može birati između Jorginha, službeno najboljeg igrača Europe, N'Goloa Kantea, jednog od najboljih veznjaka svijeta te Matea Kovačića i Nigueza, a za pozicije iza Romelua Lukakua bore se Timo Werner, Kai Havertz, Mason Mount, Hakim Ziyech, Christian Pulisic...
Inter
Navijači Intera su se pribojavali stanja u klubu nakon što su otišli trener Antonio Conte, najbolji igrač Lukaku te sjajni desni bek Achraf Hakimi, ali klub je vrhunski reagirao dovođenjem trenera Simonea Inzaghija te igrača Edina Džeke, Hakana Calhanoglua, Denzela Dumfriesa i Joaquina Corree.

Inzaghi je preuzeo momčad koja je titulu u Serie A osvojila igrajući u sustavu 3-5-2, koji koristi i on. 
Na golu je i dalje Samir Handanović, a u obrani Alessandro Bastoni, Stefan de Vrij i Milan Škriniar. Ova četvorka je prošle sezone bila nezamjenjiva u Interu i primila je najmanje golova u prvenstvu (35).
Na ostalim pozicijama klub je ili zadržao standardne igrače ili doveo adekvatne zamjene za one koju su napustili klub. Zato će Inter i ove sezone biti jedan od najvećih favorita za osvajanje Serie A.
Juventus
Pred Juventusom je vrlo izazovna sezona. Ekipu su napustili Gianluigi Buffon i Cristiano Ronaldo, a stigli su Moise Kean i Manuel Locatelli.

Torinski velikan neosporno ima odličan i potentan roster, ali njegov problem je očigledan, a o njemu su pred kamerama govorili Max Allegri i Giorgio Chiellini - Juventus nije momčad. 
Za vrijeme poraza od Empolija Chiellini je pratio utakmicu s Allegrijem. U jednom trenutku rekao je svom treneru: ""Ovo nije momčad"", a on se složio s njim.
Stoga je pred Allegrijem zadatak da stvori kemiju u ekipi i pronađe pravi sustav igre. Trenutno igra s četiri igrača u obrani, ali mogao bi se vratiti svom prepoznatljivom rasporedu s tri centralna braniča.
Federico Chiesa, Dejan Kuluševski, Federico Bernardeschi, Paulo Dybala, Alvaro Morata, Moise Kean, Aaron Ramsey... Svi oni čine vrlo opasnu skupinu ofenzivaca, ali veliki je upitnik hoće li u ovoj sezoni postati opasna momčad.
Liverpool
Jurgen Klopp je izgledao poput nijemog promatrača tijekom ovog prijelaznog roka. Ponekad bi se požalio na velika ulaganja drugih klubova i to bi bilo sve.

Ipak, on može biti sretan sa svojim rosterom jer vratili su mu se Virgil van Dijk i Joe Gomez, koji su zbog ozljeda propustili skoro cijelu prošlu sezonu. Zbog sličnih problema Klopp je nerijetko ostajao i bez drugih igrača, poput Jordana Hendersona i Joela Matipa, a sada ima sve njih na okupu. To je možda najveće pojačanje za Liverpool.
Jedini novi igrač u ekipi je 22-godišnji stoper Ibrahima Konate, koji je za 40 milijuna eura stigao iz RB Leipziga. On će za početak sigurno povećati konkurenciju u obrani i bit će zalog za budućnost, ali male su šanse da će već u ovoj sezoni uzeti mjesto Matipu ili Gomezu, koji se mijenjaju pored Van Dijka.
Liverpool je na početku sezone pokazao da je spreman ponovno boriti se za najveće trofeje, nakon što su ga prošle sezone poremetile ozljede.
Manchester City
Manchester City je dovođenjem Jacka Grealisha za 117 milijuna eura oborio rekord engleskog nogometa i doveo najskupljeg Britanca svih vremena. Iako se predviđalo da će u klub stići još i Kane te da bi ekipu mogli napustiti Bernardo Silva i Raheem Sterling, do toga nije došlo.

Pep Guardiola je ionako imao fantastičan roster, koji sada izgleda još jače. Možda će najveći zadatak španjolskog stručnjaka biti da kod ove ekipe zadrži glad za uspjehom.
Najbolji sastav Cityja vrlo je teško odabrati. Poznato je da Guardiola iz utakmice u utakmicu mijenja igrače, a to je pokazao već na početku sezone.
No, stalne promjene u ovakvoj ekipi djeluju razumljivo jer španjolski trener ima previše zvijezda da bi se držao jedne postave.
Manchester United
Manchester United je s obranom koju predvode Harry Maguire i Varane, veznim redom koji čine Paul Pogba i Bruno Fernandes, krilima poput Rashforda i Sancha te širinom i kvalitetom rostera već bio izuzetno snažan, a dolazak Ronalda kompletirao je ovu momčad.

Ronaldov dolazak ne znači da je United odmah siguran osvajač Premiershipa, ali sada izgleda kao ekipa koja će osvojiti više od 85 bodova, što u trenutnoj konkurenciji može biti dovoljno za titulu. Ole Gunnar Solskjaer je i prije Ronaldova dolaska bio svjestan da ne smije sezonu mjeriti po blagom povećanju bodova, već po titulama ili barem po tvrdoj borbi za naslov engleskog prvaka, a sada su mu se šanse za uspjehom dodatno povećale.
United je u Solskjaerovoj eri izgubio finale i polufinale Europa lige, dva polufinala Carabao Cupa i polufinale FA kupa, dok je u ligi najmanju razliku u odnosu na prvoplasiranog imao prošle sezone, kada mu je City pobjegao 12 bodova. Dolasci Sancha i Varanea bili su znak da se takvi rezultati ne smiju ponavljati, a s Ronaldom bi takvi dometi izgledali poput noćne more.
United sad ima sigurnu prvu postavu, punu individualaca koji jednim potezom mogu odlučiti utakmicu, a na klupi ima sjajne zamjene. Ukratko, ima sve što je potrebno da krene u ravnopravnu borbu s Manchester Cityjem, Chelseajem i Liverpoolom za naslov u Premiershipu, a jednake ambicije mora imati i u svakom drugom natjecanju.
PSG
PSG već godinama gradi momčad koja može osvojiti Ligu prvaka, a najbliži tom naslovu bio je prošle godine, kada je u finalu izgubio od Bayerna 1:0. Katarski vlasnici su nakon toga nastavili s ulaganjima, a ovog ljeta su odradili jedan od najboljih prijelaznih rokova svih vremena.

Francuzi su bez odštete doveli Lionela Messija, Sergija Ramosa, Gianluigija Donnarummu i Georginija Wijnalduma, dok je za 60 milijuna eura stigao Achraf Hakimi. Pred kraj prijelaznog roka došao je i talentirani lijevi bek Nuno Mendes (19) iz Sportinga, a klub je uspio zadržati i Kyliana Mbappea, kojeg je očajnički tražio Real Madrid.
Francuski klub na svakoj poziciji ima vrhunske igrače, a na klupi su odlične zamjene poput Andera Herrere, Leandra Paredesa, Presnela Kimpembea, Maura Icardija, Juliana Draxlera... Zato je Jose Mourinho izjavio da je Mauricio Pochettino vjerojatno jedini trener na svijetu koji je potpuno zadovoljan svojim rosterom.
Sve ovo dovoljno govori o snazi PSG-ove momčadi, koja se s punim pravom po individualnoj kvaliteti može usporediti s najvećim momčadima svih vremena. Boljka ove momčadi može biti nedostatak balansa jer pitanje je koliko će ostatak ekipe moći nositi teret ako izostane defenzivni doprinos Mbappea, Neymara i Messija.
Real Madrid
Real Madrid je ostao bez Sergija Ramosa i Raphaela Varanea, stoperskog para koji mu je donio pregršt trofeja, a zamijenio ih je samo Davidom Alabom, koji i nije klasičan branič.

Zato je obrana najveća Realova boljka u ovoj sezoni, ali klub na svim drugim pozicijama i dalje ima vrhunska rješenja, kojima je dodao i jednog od najvećih svjetskih talenata Eduarda Camavingu, veznjaka koji je za 31 milijun eura stigao iz Rennesa.
Luka Modrić, Toni Kroos i Casemiro će vjerojatno i ove sezone čuvati vezni red, a ispred sebe će imati sjajne igrače poput Karima Benzeme, Edena Hazarda, Garetha Balea, Fedea Valverdea, Isca, Viniciusa, Marca Asensija...
Carlo Ancelotti je po dolasku u Real znao da je najveći cilj kluba ovog ljeta dovesti Kyliana Mbappea, ali iako nije uspio u tome, ekipa je sposobna napadati sve titule u ovoj sezoni.
U prvoj anketi vas pitamo tko je najjači u Europi, a u drugoj možete za svaki klub ocijeniti kako je odradio prijelazni rok (palac gore za dobro odrađen i palac dolje za loše odrađen).
 ",sport
https://web.archive.org/web/20210902192949/https://www.index.hr/sport/clanak/babic-hrgovicu-kocko-ponizavas-boks-zavrsit-cu-ti-karijeru-mangupe/2300285.aspx,babic-hrgovicu-kocko-ponizavas-boks-zavrsit-cu-ti-karijeru-mangupe,"FILIP HRGOVIĆ dogovorio je iduću borbu te će u ring 10. rujna u Klagenfurtu protiv Crnogorca Marka Radonjića, koji ima impresivan profesionalan skor od 22 nokauta iz 22 borbe, ali nikad se nije susreo s ozbiljnim boksačem.
Bit će to prvi Hrgovićev meč nakon 10 mjeseci, a u međuvremenu se žalio da nitko ne želi prihvatiti borbu s njim. Istovremeno, Alen Babić ga je nastavio prozivati i tražiti borbu, koja Hrgoviću nije bila u interesu jer je želio ići prema vrhu i boriti se s bolje rangiranim protivnicima. A Radonjić je tek 229. na BoxRecovoj ljestvici, točno 200 mjesta ispod Hrgovića, pa se logično postavlja pitanje što se još čeka s prihvaćanjem Savageova izazova.
Babić stoga nastavlja provocirati Hrgovića. Učinio je to na Instagramu.
""Hrga, baci ponudu. Hajde, mangupe jedan. Završit ću ti karijeru. Kocka ponižava boks već dugo i naziva se velikim, iako nije imao pravog meča još od Rija 16'. Govorio je da sam običan redar, nedostojan meča s njim, a činjenica je da sam daleko bolje rangiran od svih njegovih protivnika, i moji protivnici su boljeg ranga od njegovih. Ostaje samo zaključiti da je iznutra uplašeni mali čovjek ili, kako bi Ševa rekao, 'prvi seljak iza Matije Gupca'. Ljudi mi dnevno šalju snimke zaslona s porukama Hrgovića and co. Kako nude velikodušne cifre i čast boksati s Kockom. U pravilu su to borci od 200. pa sve do 400. mjesta na rang-ljestvici, po mogućnosti neaktivni. Nema sumnje da ćeš nokautirati još jednog nedoraslog protivnika, ali zapamti samo jedno. Svi će oni biti sa mnom kad se nađemo u istom ringu, energija svih ljudi koje si ponižavao i još uvijek to radiš. Mali obični redar će biti zadnje što si vidio u svojoj boksačkoj karijeri"", napisao je uz objavljeni video.
A post shared by Alen ""The Savage"" Babić (@alenthesavagebabic)
 ",sport
https://web.archive.org/web/20210902192949/https://www.index.hr/sport/clanak/babic-o-hrgovicevoj-borbi-sumrak-boksa-ne-bi-se-trebala-odrzati/2300118.aspx,babic-o-hrgovicevoj-borbi-sumrak-boksa-ne-bi-se-trebala-odrzati,"FILIP HRGOVIĆ jučer je konačno dogovorio iduću borbu te će u ring 10. rujna u Klagenfurtu protiv Crnogorca Marka Radonjića, koji ima impresivan profesionalni skor od 22 nokauta iz 22 borbe, ali nikad se nije susreo s ozbiljnim boksačem.
Bit će to prvi Hrgovićev meč nakon 10 mjeseci, a u međuvremenu se žalio da nitko ne želi prihvatiti borbu s njim. Istovremeno, Alen Babić ga je nastavio prozivati i tražiti borbu, koja Hrgoviću nije bila u interesu jer je želio ići prema vrhu i boriti se s bolje rangiranim protivnicima. A Radonjić je tek 229. na BoxRecovoj ljestvici, točno 200 mjesta ispod Hrgovića, pa se logično postavlja pitanje što se još čeka s prihvaćanjem Savageova izazova.
Babić je jučer na Instagramu prokomentirao Hrgovićevu predstojeću borbu, a nešto kasnije je, odgovarajući na pitanja hrvatskih i engleskih fanova, još dublje ušao u temu.
Iako su ga fanovi ispitivali i o drugim temama, najviše su ih zanimali detalji o Hrgoviću.
Što misliš o Hrgovićevoj borbi i kakva su ti očekivanja za 2022.?
Mislim da je to katastrofa, sumrak boksa. Moja očekivanja su da skupi ta mala jaja što ima i da se borimo u Hrvatskoj 2022.
Tko je klaun koji se bori s Hrgovićem?
Nije klaun, žao mi ga je jer to radi samo zbog novca. U toj borbi uopće neće biti boksa, ne bi se trebala ni održati.
Jesu li tvoji protivnici bolji od Hrgovićevih?
To je statistika, moji protivnici i jesu bolji. On je tamo samo zato što guraju u njega kao u kasicu-prasicu, a u mene ne. Ni ne trebaju. Doći ću sam tamo gdje treba. Naravno da su bolji, duplo.
Daj neki plan koji si osmislio u boksu.
Pulska Arena, Poljud ili Maksimir, ja i Kocka u bespoštednoj borbi na punom kapacitetu. Kaos.
Kako misliš da bi tekla borba između tebe i Hrgovića?
Vidim je na 10 rundi, okršaj volje, izuzetna borba. Nadam se da će se pojaviti, ja sigurno hoću.
Mišljenje o tome da nitko nije želio prihvatiti meč s Hrgovićem?
Kužite li vi što taj čovjek prodaje? Kao, nitko se neće boriti s njim. Parker? Ma kakvi. Chisora? Ni čut'. Hunter? Ma kakvi. Radonjić? Odmah, jedini prihvatio, najhrabriji na svijetu.
Zašto te Hrgović izbjegava?
Ja sam daleko najbolje rangiran protivnik s kojim se ikad borio u profesionalnoj karijeri, ali on ima neke svoje razloge. Boji se valjda, što bi bilo? Boji se za život, da izgubi od običnog redara, to bi ga ubilo.
Misliš li da je meč s Hrgovićem realan u skorijoj budućnosti?
Naravno da je realan, kad Eddie Hearn shvati koja je veličina tog meča za Hrvatsku i Balkan, sigurno će narediti taj meč. Kao da se Hrgu išta pita. Tad može odustati od meča i bit će poznat kao kukavica za cijeli život.
Zašto ne voliš Hrgovića i zašto ste u tako lošim odnosima?
Zato što radi užas za boks. Boks je viteški sport, a on nije vitez, on je onaj kradljivac koji krade piliće jadnim seljacima.",sport
https://web.archive.org/web/20210902192949/https://www.index.hr/sport/clanak/blanka-vlasic-primljena-u-kucu-slavnih-atletskog-mitinga-u-bruxellesu/2301300.aspx,blanka-vlasic-primljena-u-kucu-slavnih-atletskog-mitinga-u-bruxellesu,"HRVATSKA rekorderka u skoku u vis Blanka Vlašić primljena je u Kuću slavnih atletskog mitinga u Bruxellesu, objavljeno je u četvrtak na internetskom portalu mitinga Memorial Van Damme.  
Veliko priznanje dvostrukoj svjetskoj prvakinji u skoku u vis ukazano je na posebnoj svečanosti uoči 45. izdanja Memoriala Van Damme, jednog od najuglednijih svjetskih atletskih mitinga, koji je svojedobno bio dio elitne Golden Four i Golden Six kategorije, dok je sada dio Dijamantne lige.
Zajedno s Blankom Vlašić u Kuću slavnih Memoriala Van Damme primljen je i svjetski rekorder u skoku u dalj Mike Powell.
""Velika mi je čast što sam primljena u Kuću slavnih jednog od najdugovječnijih atletskih mitinga na svijetu. Drago mi je da su direktor i organizatori mitinga prepoznali moje rezultate ostvarene na Memorialu Van Damme. Posebna mi je čast što sam u Kuću slavnih mitinga u Bruxellesu ušla s Mikeom Powellom, koji je ikona svjetske atletike i čiji je svjetski rekord u skoku u dalj nedodirnut već 30 godina“, rekla je Blanka Vlašić.
Blanka Vlašić osam je puta nastupila na Memorialu Van Damme u Bruxellesu, a tri puta je pobijedila.",sport
https://web.archive.org/web/20210902192949/https://www.index.hr/sport/clanak/borkinja-zaspala-na-nogama-nakon-krosea-je-li-ovo-nokaut-godine-u-mmau/2300315.aspx,borkinja-zaspala-na-nogama-nakon-krosea-je-li-ovo-nokaut-godine-u-mmau,"PRIREDBA borilačke promocije Invicta nije privlačila pozornost intrigantnim borcima, ali završnica glavne borbe večeri već je postala viralna.
U njoj je Emily Ducote osvojila upražnjeni naslov prvakinje u slamka kategoriji protiv Danielle Taylor spektakularnim nokautom, nakon kojeg je protivnica izgubila svijest, ali ostala na nogama, prije nego što ju je Ducote dokrajčila.
Nešto prije kraja treće minute prve runde Ducote je u jednoj kontri pogodila Taylor desnim krošeom, od kojeg je ova odmah izgubila svijest, ali je ostala na nogama. Ali kako sudac nije odmah označio kraj meča, dok joj je tijelo klonulo, Ducote ju je lijevom nogom pogodila u pognutu glavu, poslala na tlo i započela ogromno slavlje.
OH MY GOODNESS! @ducote_brunette knocks out Danielle Taylor to claim the Invicta FC Strawweight Championship! #InvictaFC44 pic.twitter.com/36fOec0CBN
Mnogi su odmah tu završnicu proglasili nokautom godine u MMA svijetu, kao i jednim od najimpresivnijih u povijesti u ženskoj konkurenciji.
Objema borkinjama to je bila 16. profesionalna borba. Ducote je ubilježila 10. pobjedu i drugu nokautom, a Taylor peti poraz.",sport
https://web.archive.org/web/20210902192949/https://www.index.hr/sport/clanak/branica-bih-brutalno-pokosio-francuz-od-90-milijuna-eura-prvo-je-dobio-tek-zuti/2301202.aspx,branica-bih-brutalno-pokosio-francuz-od-90-milijuna-eura-prvo-je-dobio-tek-zuti,"BOSNA I HERCEGOVINA ostvarila je veliki uspjeh u četvrtom kolu kvalifikacija za SP, ali njega je zasjenila potencijalno teška ozljeda važnog igrača.
BiH je uzela bod kod Francuske (1:1), aktualnog prvaka svijeta, koji je od 51. minute igrao s igračem manje. 
Tada je Jules Kounde, mladi (22) i skupi branič Francuske, kojeg Sevilla u prijelaznom roku nije htjela prodati Chelseaju za manje od 90 milijuna eura, napravio opasnu glupost. 
S obje noge je ušao u stajaću nogu šest godina starijeg suparnika Seada Kolašinca, koji je iznosio loptu po boku.
Brutalno je sasjekao igrača koji je zbog izdržljivosti i snage prozvan Bosanski tenk, ali ovo je bilo previše čak i za njega. Kolašinac nakon ovakvog starta nije mogao nastaviti igru.
Zanimljivo, iako je jako težak prekršaj bio neposredno pred pomoćnim sucem, on nije glavnom javio o kakvom startu se radi, pa je Sandro Scharer iz Švicarske prvo Koundeu pokazao tek žuti karton.
Nakon intervencije VAR-a promijenio je svoju odluku i isključio ga. 
Nakon utakmice je BiH izbornik Ivajlo Petev komentirao Kolašinčevu ozljedu: ""Pričao sam s njim. Sutra će proći detaljne preglede, ali ne izgleda dobro.""
 
► KLIKNI OVDJE I POGLEDAJ BRUTALAN START KOUNDEA NA KOLAŠINCU.",sport
