url,title,content,category
https://web.archive.org/web/20210904112420/https://www.index.hr/magazin/clanak/abba-je-pri-vrhu-trendinga-u-hrvatskoj-ispred-njih-su-coby-i-vuk-mob/2301565.aspx,abba-je-pri-vrhu-trendinga-u-hrvatskoj-ispred-njih-su-coby-i-vuk-mob,"NOVA pjesma legendarne ABBA-e I Stil Have Faith in You preko noći se popela na treće mjesto najslušanijih pjesama YouTubeu u Hrvatskoj.
Ispred legendarne grupe i dalje su balkanske trap/folk zvijezde Vuk Mob i Paula s pjesmom Tona i Cobyi i Rimski s hitom Odakle sam ja.
ABBA-ina nova pjesma od jučer je na YouTubeu preslušana gotovo pet milijuna puta.

Članovi legendarne švedske pop grupe ABBA iznenadili su u četvrtak obožavatelje diljem svijeta objavom da su snimili novi album nakon 40 godina. 
""Imamo novi album"", kazali su na tiskovnoj konferenciji u Londonu Björn Ulvaeus (76) i Benny Andersson (74), koji su uz Anni-Frid Lyngstad (75) i Agnethu Faltskog (71) bili članovi jedne od najuspješnijih grupa u povijesti. 
Novi album, ABBA Voyage, izlazi 5. studenoga i sastoji se od 10 novih pjesama snimljenih u Anderssonovu studiju u Londonu. 
Dvije od njih, I Still Have Faith In You i Don’t Shut Me Down, objavljene su na glazbenim platformama.",magazin
https://web.archive.org/web/20210904112625/https://www.index.hr/sport/clanak/anketa-za-koga-biste-navijali-u-borbi-babica-i-mavrovica/2301624.aspx,anketa-za-koga-biste-navijali-u-borbi-babica-i-mavrovica,"ZANIMLJIVA scena viđena je tijekom današnje press-konferencije kojom je Filip Hrgović najavljivao svoj boksački meč protiv Marka Radonjića za IBF-ovu titulu teškaškog prvaka. Nalazio se ondje i Željko Mavrović, koji je komentirao novinarska pitanja o tome treba li se Hrgović boriti s Alenom Babićem, da bi ga uskoro i sam izazvao na borbu.
""Alen Babić je jedan hrabar momak, čovjek koji izuzetno jako trenira i ima veliku vjeru u sebe. Volio bih stati u ring s jednim takvim mladim, srčanim i atraktivnim boksačem. Tu sam, na raspolaganju. Ako želi boksati, ja sam tu. Može doći u ring, Željko (Karajica) je spreman organizirati takav meč. Neka prođe preko mene ili ću ja proći preko njega prema Mikeu Tysonu. Moj put je prema tim veteranima, ali ako Babić želi ozbiljan meč na razini na kojoj on ovog trenutka je, ja mu se nudim. Imam 52 godine, u super sam formi i vjerujem da mogu pobijediti u tom meču"", izjavio je Mavrović i brzo dočekao reakciju prozvanog Babića.
Mavrović ga izazvao, Babić mu odgovorio
""Upravo me prozvao najgori boksački komentator u povijesti Željko Mavrović. Kaže da želi sa mnom boksati. Naravno, on surađuje s najvećim idiotom na svijetu, čovjekom s facom patke, Kockom (Filip Hrgović, op.a.). On kaže da bi Hrgoviću meč sa mnom bio korak unazad, a ja sam 40., a njegov sljedeći protivnik 229. na svijetu. Kakvi jebeni idioti!"" napisao je Babić na Instagramu, a u razgovoru za Index rekao:
""Što da vam kažem? Taj meč se jednostavno ne može održati iz straha za egzistenciju jednog čovjeka. Strah me da ga ne ubijem. Nikad ga nisam previše volio. Znam da je imao taj jedan meč protiv Lewisa, za ostale protivnike nisam čuo. Nemam njega što previše komentirati.""
Podsjetimo, Mavrović je u karijeri boksao 28 mečeva i pobijedio je u njih 27, od kojih je 22 u svoju korist riješio nokautima. Jedini poraz doživio je u posljednjem meču karijere protiv Lennoxa Lewisa u borbi za WBC-ovu titulu među teškašima.
Babić je bez poraza u osam dosad odrađenih borbi.",sport
https://web.archive.org/web/20210904112805/https://www.index.hr/vijesti/clanak/antivakseri-upali-u-studio-slovenske-javne-televizije-pogledajte-snimke/2301682.aspx,antivakseri-upali-u-studio-slovenske-javne-televizije-pogledajte-snimke,"POD vodstvom Ladislava Trohe, vođe pokreta OPS (""Osviješteni građani Slovenije""), protiveći se mjerama za ograničavanje širenja virusa, prosvjednici su u petak oko 20:30 upali u studio informativnog programa slovenske javne televizije.
Ljudi koji negiraju koronavirus i protive se cijepljenju prosvjedovali su kod zgrade RTV Slovenije, a onda je dio prosvjednika ušao u zgradu, ignorirajući upozorenja zaštitara. Potom su upali i u studio iz kojeg se inače emitira Dnevnik slovenske javne televizije. 
Video upada objavila je novinarka Barbara Vidmajer. Video pokazuje lidera OPS-a Trohu te njegove pristaše u studiju informativnog programa.
Vdor proticepilcev v dnevniški studio. #napadnartv pic.twitter.com/PpHLwyrYdo
Prosvjednici su, pak, sve prenosili na Facebooku. Rekli su da su ušli u svoju kuću koja je okupirana, misleći na javnu televiziju. Ubrzo su se pojavili i kamermani koji su sve počeli snimati, no prosvjednici su zahtijevali prijenos uživo. Tražili su da se uživo obrate stanovnicima Slovenije. 
U jednom trenutku u studio ulaze policajci, a prosvjednici na njih urlaju. Stigla je i interventna policija. Prosvjednike su izbacili iz zgrade televizije, a oni su nastavili prosvjedovati ispred grade. 
Policijska uprava Ljubljana objavila je da su neki prosvjednici, koji su inače prisustvovali prijavljenom skupu, ušli u zgradu medijske kuće oko 20:30. ""Nisu se držali naredbi zaštitara, što je dovelo do intervencije policijskih službenika koji su osiguravali javni red"", objašnjavaju u policiji, dodajući kako će protiv prekršitelja poduzeti mjere u skladu sa zakonom.
Napad je osudilo Slovensko novinarsko društvo, a vijeće radnika slovenske javne televizije prijavilo je prosvjednike policiji. 
Šef RTV Slovenije: Upozoravali smo vlasti
Oglasio se i generalni direktor RTV Slovenije Andrej Grah Whatmough.
""Problemi su prilično veliki. Pravna situacija je složena, RTV je vlasnik zgrade, ali nije vlasnik parcele oko nje. Ovo je javna površina, demonstranti su nažalost imali dozvolu za protest na ovom području. Uprava je učinila mnogo, ali nažalost nije bilo ploda zbog ove složene situacije. Međutim, sve vrijeme smo na to upozoravali vlasti. Idućeg tjedna, na sastanku sazvanom prije ovog događaja, još jednom ću apelirati na vlasti da se pokrenu i učine nešto. Odmah ćemo pojačati sigurnost kuće kako se ne bi događali slični incidenti. Dosad su prosvjedi bili relativno mirni iako vrlo ometajući, posebno za novinare u informativnoj emisiji TV Slovenija na prvom katu. Nadam se da će vlasti ovom problemu posvetiti veću pažnju, posebno nakon današnjeg događaja. Srećom, nije bilo ozlijeđenih"", rekao je generalni direktor RTV Slovenije.",vijesti
https://web.archive.org/web/20210904112805/https://www.index.hr/vijesti/clanak/astronomi-u-dubokom-svemiru-otkrili-neobican-objekt-nazvali-ga-slucajnost/2301365.aspx,astronomi-u-dubokom-svemiru-otkrili-neobican-objekt-nazvali-ga-slucajnost,"ZNANSTVENICI su u međuzvjezdanom prostoru naše galaksije pronašli novo i pomalo bizarno nebesko tijelo koje ih je toliko zbunilo da su mu dali nadimak Slučajnost (engl. accident).
Slučajnost podsjeća na smeđeg patuljka, svemirsko tijelo koje se nalazi između najvećih planeta i najsitnijih zvijezda, ali nije dovoljno veliko da izazove fuzijske reakcije zbog kojih zvijezde imaju takav sjaj.
No smeđi patuljci su obično mladi objekti, a stručnjaci iz Caltecha su otkrili da je Slučajnost stara između 10 i 13 milijardi godina. To znači da su vjerojatno otkrili potpuno novu kategoriju nebeskog tijela koje je do sada bilo nepoznato znanosti.
Slučajno otkriće
Slučajnost je dobila svoj nadimak jer su znanstvenici ovo tijelo našli pukim slučajem. Službeni naziv ovog tijela je WISEA J153429.75-104303.3. Ono se podudara s prigušenim spektrom tipičnog smeđeg patuljka, no ipak gori jače na drugim valnim duljinama, piše Futurism.
Slučajnost je zapravo zbunila znanstvenike jer je bila slaba na nekim ključnim valnim duljinama, što sugerira da je jako hladna (i stara), ali žarka u drugima, što ukazuje na višu temperaturu.
""Ovaj objekt odudara od svih naših očekivanja"", rekao je astrofizičar Davy Kirkpatrick s Caltecha.
Drevna povijest
Ovi naizgled kontradiktorni podaci - koji ukazuju na to da je Slučajnost i neobično topla i hladna - u konačnici daju prikaz nebeskog tijela koje je dvostruko starije od tipičnog smeđeg patuljka i koje je stoga nastalo kada je galaksija imala vrlo različit kemijski sastav.
Kada su stručnjaci utvrdili da je ovaj objekt udaljen od Zemlje oko 50 svjetlosnih godina, shvatili su da se kreće jako brzo, oko 800.000 km/h. To znači da se Slučajnost kreće mnogo brže od ostalih smeđih patuljaka za koje se zna da su na ovoj udaljenosti od Zemlje i da vjerojatno već duže vrijeme obilazi galaksiju, pri čemu se susretala s drugim masivnim tijelima koja su je ubrzavala svojom gravitacijom, navodi NASA.
""Iznenađenje je pronaći ga u našem dvorištu""
""Nije iznenađujuće pronaći ovako starog smeđeg patuljka, ali je iznenađenje pronaći ga u našem dvorištu. Očekivali smo da ovako stari smeđi patuljci postoje, ali smo također očekivali da će biti nevjerojatno rijetki. Šansa da ga pronađemo tako blizu Sunčevog sustava je ili sretna slučajnost ili su oni češći nego što smo mislili"", rekao je astrofizičar Federico Marocco s Caltecha.
Istraživanje naziva The Enigmatic Brown Dwarf WISEA J153429.75-104303.3 (a.k.a. ""The Accident"") objavljeno je u časopisu The Astrophysical Journal Letters.",vijesti
https://web.archive.org/web/20210904112625/https://www.index.hr/sport/clanak/barcelona-je-pjanica-platila-vise-nego-ronaldinha-godinu-kasnije-dala-ga-je-za-sicu/2301467.aspx,barcelona-je-pjanica-platila-vise-nego-ronaldinha-godinu-kasnije-dala-ga-je-za-sicu,"MIRALEM PJANIĆ je 1. rujna prošle godine došao u Barcelonu iz Juventusa uz odštetu od 60 milijuna eura. 
Koštao je više nego Ronaldinho, Eto'o i Dani Alves
Barcelona ga je platila više nego Ronaldinha, Samuela Eto'oa, Davida Villu, Marca Overmarsa, Danija Alvesa, Cesca Fabregasa...
Godinu dana kasnije Bešiktaš je objavio da ga je na jednogodišnju posudbu uzeo uz 2.75 milijuna eura naknade Barceloni.
Barcelona se tako uz ogroman gubitak u zadnji tren barem na jednu sezonu riješila 31-godišnjeg veznjaka kojeg je svim silama htjela potjerati. 
To već dugo žele uprava, trener i navijači jer je klub prije manje od godinu dana za njega platio 60 milijuna eura odštete, a zatim ga učinio jednim od pet igrača s najvećom plaćom.
Barcelona je 60 milijuna eura odštete i 8 milijuna eura plaće dala za ovo

Grafika: Sofascore za IndexSport
Trener Koeman ga je ubrzo nakon toga otpisao, pa je preskupi Pjanić u jedinoj sezoni na Camp Nouu odigrao 30 utakmica ukupno i tek 13 utakmica kao prvotimac. Njegove egzaktne brojke pokazuju da je bio jako loš.  Za to je dobio osam milijuna eura, koliko mu je iznosila godišnja gaža.
Barcelona je nakon dovođenja Pjanića otkrila da je u katastrofalnoj financijskoj situaciji, na rubu bankrota. Zato je ovog ljeta krenula u veliku rasprodaju i rješavanje najskupljih igrača, u sklopu koje je morao i najveći, Lionel Messi.
Pjanić je već peti igrač Barcelone koji je napustio klub u zadnja tri dana. Prije njega su prodani ili na posudbu poslani Ilaix Moriba, Emerson Royal, Rey Manaj i Antoine Griezmann.
Pjaniću je drastično smanjena plaća, ali je i dalje ogromna
Oni koji ostaju morali su pristati na drastično smanjenje plaća. Katalonski radio otkriva da je Pjanić prije odlaska na posudbu u Bešiktaš potpisao smanjenje primanja za 60 posto. Međutim, nema straha za njegovu egzistenciju. I nakon ovog rezanja od Barcelone će primati tri milijuna eura godišnje. Za igranje u Bešiktašu. 
Međutim, Pjanića, koji je ispao jedan od najvećih i najskupljih promašaja Barcelone u povijesti, taj se klub neće tek tako riješiti. Igraču koji je tvrdoglavo odbijao otići iz kluba, zbog čega je tamo ostao nakon kraja prijelaznog roka u najjačim ligama, pa ga je Barca jedva plasirala u Tursku, ugovor s Barcelonom traje sve do 2024.
Jedan od najskupljih promašaja Barcelone u povijesti će se vratiti
Ili da do kraja utrljamo sol na Barceloninu financijsku ranu:
Za Pjanića je platila 60 milijuna eura odštete i za prvu sezonu 8 milijuna eura plaće, a zauzvrat dobila 13 utakmica u prvoj momčadi.
U drugoj sezoni smanjenjem plaće mu i dalje daje bogatstvo od 3 milijuna eura i to dok igra za drugi klub.
Konačno, kada se vrati s posudbe, Pjanića kojeg ne želi mora plaćati još dvije godine, dakle minimalno još 6 milijuna eura. 
🦅 Kartal'ın hedefi her zaman zirvedir! @Miralem_Pjanic #HedefBenmişim 🎯 pic.twitter.com/KQWzry2fV1",sport
https://web.archive.org/web/20210904112625/https://www.index.hr/sport/clanak/barcelona-se-barem-na-jednu-sezonu-rijesila-pjanica-vida-mu-je-novi-kapetan/2301432.aspx,barcelona-se-barem-na-jednu-sezonu-rijesila-pjanica-vida-mu-je-novi-kapetan,"MIRALEM PJANIĆ je u zadnji tren za prijavu igrača za Ligu prvaka, par minuta prije ponoći, potpisao jednogodišnju posudbu za prvaka Turske. Do kraja sezone kapetan u Bešiktašu će mu biti Domagoj Vida. 
Pjanić nije htio ići, a preostale su jedino Rusija i Turska
Okolnosti realizacije posudbe bile su dramatične. Pjanić nikako nije htio otići iz Barcelone, bez obzira na to što ga se ona svim silama želi riješiti. Odbijao je sve pokušaje odlaska u drugi klub, ali je Barcelona nakon zatvaranja tržišta u najjačim ligama posebno zapela kako bi ga plasirala u Rusiju ili Tursku, zemlje u kojima još uvijek traje prijelazni rok.
Beşiktaş’a Hoş Geldin Miralem Pjanichttps://t.co/XsyzJSxcN0
To joj je konačno uspjelo s Bešiktašem. Pjanić je dobio dozvolu Nogometnog saveza BiH da između dvije utakmice kvalifikacija za SP iz baze reprezentacije u Zenici ode u Istanbul.
Dobio je dozvolu BiH te umjesto u Zenicu, otišao u Istanbul
Pjanić je sinoć na Instagramu objavio fotografiju iz aviona kojim je u Istanbul sletio u 19.40, ali je dogovor s Bešiktašom postignut i ugovor potpisan samo par minuta prije ponoći. To je bio krajnji rok za slanje popisa igrača UEFA-i kako bi bio registriran za Ligu prvaka. Bešiktaš je to uspio, pa će Pjanić igrati protiv Borussije Dortmund, Ajaxa i Sportinga. 
🦅 Kartal'ın hedefi her zaman zirvedir! @Miralem_Pjanic #HedefBenmişim 🎯 pic.twitter.com/KQWzry2fV1
Tako se Barcelona barem privremeno riješila 31-godišnjeg veznjaka nakon što su ga dugo uprava, trener i navijači tjerali iz kluba koji je prije manje od godinu dana za njega platio 60 milijuna eura odštete, a zatim ga učinio jednim od pet igrača s najvećom plaćom.
Barcelona ga je platila 60 milijuna eura i odmah zatim otpisala
Trener Koeman ga je ubrzo nakon toga otpisao, pa je preskupi Pjanić u jedinoj sezoni na Camp Nouu odigrao tek 13 utakmica kao prvotimac. Barcelona je nakon dovođenja Pjanića otkrila da je u katastrofalnoj financijskoj situaciji, na rubu bankrota. Zato je ovog ljeta krenula u veliku rasprodaju i rješavanje najskupljih igrača, u sklopu koje je morao i najveći, Lionel Messi.
Zadnja žrtva velike čistke
Pjanić je već peti igrač Barcelone koji je napustio klub u zadnja tri dana. Prije njega su prodani ili na posudbu poslani Ilaix Moriba, Emerson Royal, Rey Manaj i Antoine Griezmann.
 
 ",sport
https://web.archive.org/web/20210904112625/https://www.index.hr/sport/clanak/blanka-vlasic-primljena-u-kucu-slavnih-atletskog-mitinga-u-bruxellesu/2301300.aspx,blanka-vlasic-primljena-u-kucu-slavnih-atletskog-mitinga-u-bruxellesu,"HRVATSKA rekorderka u skoku u vis Blanka Vlašić primljena je u Kuću slavnih atletskog mitinga u Bruxellesu, objavljeno je u četvrtak na internetskom portalu mitinga Memorial Van Damme.  
Veliko priznanje dvostrukoj svjetskoj prvakinji u skoku u vis ukazano je na posebnoj svečanosti uoči 45. izdanja Memoriala Van Damme, jednog od najuglednijih svjetskih atletskih mitinga, koji je svojedobno bio dio elitne Golden Four i Golden Six kategorije, dok je sada dio Dijamantne lige.
Zajedno s Blankom Vlašić u Kuću slavnih Memoriala Van Damme primljen je i svjetski rekorder u skoku u dalj Mike Powell.
""Velika mi je čast što sam primljena u Kuću slavnih jednog od najdugovječnijih atletskih mitinga na svijetu. Drago mi je da su direktor i organizatori mitinga prepoznali moje rezultate ostvarene na Memorialu Van Damme. Posebna mi je čast što sam u Kuću slavnih mitinga u Bruxellesu ušla s Mikeom Powellom, koji je ikona svjetske atletike i čiji je svjetski rekord u skoku u dalj nedodirnut već 30 godina“, rekla je Blanka Vlašić.
Blanka Vlašić osam je puta nastupila na Memorialu Van Damme u Bruxellesu, a tri puta je pobijedila.",sport
https://web.archive.org/web/20210904112420/https://www.index.hr/magazin/clanak/borba-shannen-doherty-s-rakom-u-terminalnom-stadiju-imam-toliko-toga-za-reci/2301677.aspx,borba-shannen-doherty-s-rakom-u-terminalnom-stadiju-imam-toliko-toga-za-reci,"GLUMICA Shannen Doherty, najpoznatija po ulogama Brende u Beverly Hillsu i Prue Halliwell u seriji Čarobnice, bori se s rakom dojke od 2015. godine, a bolest je sada u posljednjem stadiju.
Glumica je otvoreno progovorila o svojoj bolesti u javnosti, a nerijetko o svom stanju govori i na Instagramu, gdje je prati gotovo dva milijuna ljudi. 
Jedna od njenih posljednjih objava uznemirila je njene pratitelje.
""Jeste li ikada osjetili da imate toliko toga za reći, a znate da nećete moći?"" napisala je glumica uz fotografiju inspirativnog citata. 
Objavu dijeli ShannenDoherty (@theshando)
""Ostani jaka"", ""Volimo te"", ""Sve ćeš pobijediti"", ""Samo nastavi, dan po dan"", hrabrili su je pratitelji u komentarima. 
U veljači prošle godine Doherty je otkrila da joj se rak dojke vratio nakon što je 2017. ušao u remisiju, no glumica koristi društvene mreže kako bi poslala pozitivne poruke o životu.
""Zaista je jednostavno ... Poštujte jedno drugo. Poštujte različita mišljenja. Pokažite ljubaznost. Poniznost. Prihvatite da možda griješite. Nemojte se hvaliti da ste u pravu. Prestanite pokušavati poniziti svaku osobu koja ima drugačije mišljenje. SVI smo bolji od toga. Osobno volim inteligentne razgovore s ljudima koji se razlikuju od mene. Rastem, širim se i učim. Nitko od nas nema sve odgovore. S obzirom na to što se događa u našem svijetu, ne moramo li svi pronaći suosjećanje jedni za druge?"" napisala je ispod fotki na kojima pozira s prijateljem. 
Objavu dijeli ShannenDoherty (@theshando)
S rakom se bori od 2015.
Rak dojke glumici je prvi put dijagnosticiran 2015. Od 2017. godine bio je u remisiji, no prošle godine je s javnosti podijelila vijest da se bolest vratila.
""Ima dana kad se pitam zašto ja, a ima dana i kad se pitam zašto ne ja, zašto netko drugi. Tko zaslužuje ovako nešto? Nitko"", rekla je tad. 
Glumica je jedno vrijeme prestala govoriti o svom stanju na društvenim mrežama, posebno poslije prerane smrti njenog kolege iz serije Lukea Perryja, koji je preminuo u ožujku 2019. godine.
""Bilo je čudno kako sam ja dobila dijagnozu, a netko tko se činio zdrav je otišao prvi. To me jako šokiralo"", rekla je tada. 
Objavu dijeli ShannenDoherty (@theshando)",magazin
https://web.archive.org/web/20210904112625/https://www.index.hr/sport/clanak/city-je-za-biuka-nudio-125-milijuna-eura-hajduk-ga-nije-zelio-prodati/2301707.aspx,city-je-za-biuka-nudio-125-milijuna-eura-hajduk-ga-nije-zelio-prodati,,sport
https://web.archive.org/web/20210904112805/https://www.index.hr/vijesti/clanak/crna-gora-na-rubu-sukoba-zbog-ustolicenja-mitropolita-spca-poziva-se-na-mir/2301671.aspx,crna-gora-na-rubu-sukoba-zbog-ustolicenja-mitropolita-spca-poziva-se-na-mir,"CRNOGORSKI ministar unutarnjih poslova Sergej Sekulović pozvao je na smirivanje napetosti uoči nedjeljnog ustoličenja mitropolita Srpske pravoslavne crkve (SPC) na Cetinju i prosvjeda crnogorskih domoljuba koji traže da se taj obred premjesti na neko drugo mjesto.
SPC je najavio da će se vjerski čin ustoličenja mitropolita Joanikija održati u Cetinjskom manastiru u nedjelju. Radi smirivanja napetosti i izbjegavanja sukoba vjernicima su poručili da ne dolaze na Cetinje, a vjerski će se obred održati isključivo u prisustvu svećenika i patrijarha SPC-a Porfirija, koji će u subotu svečano biti dočekan u Podgorici. 
Crnogorski domoljubi namjeru SPC-a da vjerski obred ustoličenja održi baš u crnogorskoj povijesnoj i vjerskoj prijestolnici Cetinje vide kao čin provokacije i omalovažavanja Crnogoraca te u izjavama za medije jasno ističu da neće dopustiti da se to dogodi. 
""Ništa nije vrijedno ljudskih života, pogotovo ne zbog političkih razlika. Sve ćemo učiniti da skupovi prođu mirno, vjerujte nam na riječ"", napisao je ministar Sekulović na Twitteru.
On je u petak nakon sjednice Vijeća za nacionalnu sigurnost izrazio zabrinutost zbog postojećih napetosti te građanima poručio da će crnogorska policija čuvati ustavna prava i slobode stanovnika.
Nešto ranije videoporukom obratio se i crnogorski premijer Zdravko Krivokapić, koji je pozvao sve crnogorske građane da ne nasjedaju na provokacije, ističući da će država svima zajamčiti sigurnost.
Krivokapić je za izazivanje tenzija optužio pojedine, kako je rekao, ""političko-kriminalne strukture koje strahuju od reformi u crnogorskom pravosuđu"".
""Kao premjer Crne Gore dužan sam upozoriti sve časne i poštene crnogorske građane da ne nasjedaju na manipulacije onih koji su radi osobne koristi i privilegija spremni i rođenu braću gurnuti u sukob"", rekao je Krivokapić.
Nešto ranije predsjedništvo Demokratske stranke socijalista Mila Đukanovića pozvalo je SPC da, ako želi mir u Crnoj Gori, izmjesti ustoličenje mitropolita Joanikija iz Cetinjskog manastira i taj vjerski čin održi u nekom drugom hramu izvan stare crnogorske prijestolnice.
Najavljeno je da će svi zastupnici DPS-a prisustvovati prosvjedima na Cetinju, a mogućnost priključenja ranije je najavio i sam predsjednik Crne Gore.",vijesti
